policy,policy_role,rescue,rescue_blocks,missed_blocks,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,top128_recall,top512_recall,top2048_recall
streak2_bucket8_m0,Aggressive,best4,4,97,56,8,code_heldout_4,long-code,32768,32825,0.9970836639404297,0.07685772329568863,0.028076171875,0.9609375,0.91015625,0.86376953125
streak2_bucket8_m0,Aggressive,best8,8,97,56,8,code_heldout_4,long-code,32768,32825,0.9970434904098511,0.07745695114135742,0.02734375,0.9609375,0.912109375,0.8740234375
streak2_bucket8_m0,Aggressive,all,97,97,56,8,code_heldout_4,long-code,32768,32825,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,15,57,8,code_heldout_4,long-code,32768,32826,0.9999988675117493,0.0015292561147361994,0.001953125,1.0,1.0,0.99072265625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,15,57,8,code_heldout_4,long-code,32768,32826,0.9999991655349731,0.0013347241329029202,0.001953125,1.0,1.0,0.9912109375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,15,57,8,code_heldout_4,long-code,32768,32826,0.9999991655349731,0.0013067314866930246,0.001953125,1.0,1.0,0.99169921875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,15,57,8,code_heldout_4,long-code,32768,32826,0.9999992251396179,0.0012619346380233765,0.001953125,1.0,1.0,0.99365234375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,15,57,8,code_heldout_4,long-code,32768,32826,0.9999991655349731,0.0012607777025550604,0.001953125,1.0,1.0,0.99560546875
streak2_bucket8_m-0.75_refresh8,Balanced,all,15,15,57,8,code_heldout_4,long-code,32768,32826,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,53,57,8,code_heldout_4,long-code,32768,32826,0.9999602437019348,0.008918934501707554,0.00341796875,1.0,0.986328125,0.9267578125
streak2_bucket8_m0,Aggressive,best1,1,53,57,8,code_heldout_4,long-code,32768,32826,0.9999743103981018,0.007190705742686987,0.00390625,1.0,0.986328125,0.92724609375
streak2_bucket8_m0,Aggressive,best2,2,53,57,8,code_heldout_4,long-code,32768,32826,0.9999775290489197,0.006701197940856218,0.0029296875,1.0,0.98828125,0.9365234375
streak2_bucket8_m0,Aggressive,best4,4,53,57,8,code_heldout_4,long-code,32768,32826,0.9999768733978271,0.006800215225666761,0.0029296875,1.0,0.9921875,0.943359375
streak2_bucket8_m0,Aggressive,best8,8,53,57,8,code_heldout_4,long-code,32768,32826,0.9999793171882629,0.006426271982491016,0.00244140625,1.0,0.9921875,0.95458984375
streak2_bucket8_m0,Aggressive,all,53,53,57,8,code_heldout_4,long-code,32768,32826,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,17,58,8,code_heldout_4,long-code,32768,32827,0.9999963641166687,0.0027132334653288126,0.001953125,0.9921875,0.990234375,0.9697265625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,17,58,8,code_heldout_4,long-code,32768,32827,0.9999964237213135,0.0026956272777169943,0.001953125,0.9921875,0.990234375,0.970703125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,17,58,8,code_heldout_4,long-code,32768,32827,0.9999963045120239,0.002701375400647521,0.001953125,0.9921875,0.990234375,0.9716796875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,17,58,8,code_heldout_4,long-code,32768,32827,0.9999963045120239,0.0027130949310958385,0.001953125,1.0,0.998046875,0.98388671875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,17,58,8,code_heldout_4,long-code,32768,32827,0.9999962449073792,0.002753141336143017,0.001953125,1.0,0.998046875,0.98779296875
streak2_bucket8_m-0.75_refresh8,Balanced,all,17,17,58,8,code_heldout_4,long-code,32768,32827,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,50,58,8,code_heldout_4,long-code,32768,32827,0.9999966025352478,0.002611649688333273,0.001953125,0.9921875,0.98828125,0.9287109375
streak2_bucket8_m0,Aggressive,best1,1,50,58,8,code_heldout_4,long-code,32768,32827,0.999998152256012,0.001961412839591503,0.001953125,1.0,0.99609375,0.9365234375
streak2_bucket8_m0,Aggressive,best2,2,50,58,8,code_heldout_4,long-code,32768,32827,0.9999980926513672,0.0019783168099820614,0.001953125,1.0,0.99609375,0.94189453125
streak2_bucket8_m0,Aggressive,best4,4,50,58,8,code_heldout_4,long-code,32768,32827,0.9999980926513672,0.001978315645828843,0.001953125,1.0,0.99609375,0.9443359375
streak2_bucket8_m0,Aggressive,best8,8,50,58,8,code_heldout_4,long-code,32768,32827,0.9999980926513672,0.0019165967823937535,0.001953125,1.0,0.99609375,0.9501953125
streak2_bucket8_m0,Aggressive,all,50,50,58,8,code_heldout_4,long-code,32768,32827,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,32,59,8,code_heldout_4,long-code,32768,32828,0.9999940395355225,0.0034583513624966145,0.001953125,1.0,0.998046875,0.95947265625
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,32,59,8,code_heldout_4,long-code,32768,32828,0.9999952912330627,0.003057578345760703,0.001953125,1.0,0.998046875,0.9599609375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,32,59,8,code_heldout_4,long-code,32768,32828,0.9999953508377075,0.003055431880056858,0.001953125,1.0,0.998046875,0.96044921875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,32,59,8,code_heldout_4,long-code,32768,32828,0.9999948143959045,0.003221586113795638,0.001953125,1.0,0.998046875,0.96630859375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,32,59,8,code_heldout_4,long-code,32768,32828,0.9999985098838806,0.001714359619654715,0.001953125,1.0,1.0,0.97509765625
streak2_bucket8_m-0.75_refresh8,Balanced,all,32,32,59,8,code_heldout_4,long-code,32768,32828,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,54,59,8,code_heldout_4,long-code,32768,32828,0.9998772144317627,0.01570000685751438,0.011474609375,1.0,0.98828125,0.9345703125
streak2_bucket8_m0,Aggressive,best1,1,54,59,8,code_heldout_4,long-code,32768,32828,0.999925971031189,0.012188578024506569,0.008544921875,1.0,0.98828125,0.93603515625
streak2_bucket8_m0,Aggressive,best2,2,54,59,8,code_heldout_4,long-code,32768,32828,0.999925971031189,0.012188814580440521,0.008544921875,1.0,0.98828125,0.9384765625
streak2_bucket8_m0,Aggressive,best4,4,54,59,8,code_heldout_4,long-code,32768,32828,0.9999247193336487,0.012297243811190128,0.008544921875,1.0,0.98828125,0.94091796875
streak2_bucket8_m0,Aggressive,best8,8,54,59,8,code_heldout_4,long-code,32768,32828,0.9999248385429382,0.01228493545204401,0.0087890625,1.0,0.9921875,0.94970703125
streak2_bucket8_m0,Aggressive,all,54,54,59,8,code_heldout_4,long-code,32768,32828,0.9999998807907104,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,39,60,8,code_heldout_4,long-code,32768,32829,0.9999806880950928,0.006214388646185398,0.00390625,1.0,0.994140625,0.96240234375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,39,60,8,code_heldout_4,long-code,32768,32829,0.9999897480010986,0.004556461703032255,0.00390625,1.0,0.994140625,0.96484375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,39,60,8,code_heldout_4,long-code,32768,32829,0.9999897480010986,0.004561989102512598,0.00390625,1.0,0.994140625,0.9658203125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,39,60,8,code_heldout_4,long-code,32768,32829,0.9999897480010986,0.004554407671093941,0.00390625,1.0,0.994140625,0.966796875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,39,60,8,code_heldout_4,long-code,32768,32829,0.9999895691871643,0.004588128998875618,0.00390625,1.0,0.994140625,0.970703125
streak2_bucket8_m-0.75_refresh8,Balanced,all,39,39,60,8,code_heldout_4,long-code,32768,32829,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,62,60,8,code_heldout_4,long-code,32768,32829,0.9998476505279541,0.017551982775330544,0.0068359375,0.9921875,0.978515625,0.9248046875
streak2_bucket8_m0,Aggressive,best1,1,62,60,8,code_heldout_4,long-code,32768,32829,0.9998552799224854,0.017086565494537354,0.00634765625,0.9921875,0.978515625,0.92724609375
streak2_bucket8_m0,Aggressive,best2,2,62,60,8,code_heldout_4,long-code,32768,32829,0.9998553991317749,0.017076808959245682,0.00634765625,0.9921875,0.978515625,0.92822265625
streak2_bucket8_m0,Aggressive,best4,4,62,60,8,code_heldout_4,long-code,32768,32829,0.9998572468757629,0.016962973400950432,0.00634765625,1.0,0.984375,0.93603515625
streak2_bucket8_m0,Aggressive,best8,8,62,60,8,code_heldout_4,long-code,32768,32829,0.9999894499778748,0.004619913641363382,0.00390625,1.0,0.986328125,0.9501953125
streak2_bucket8_m0,Aggressive,all,62,62,60,8,code_heldout_4,long-code,32768,32829,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,91,61,8,code_heldout_4,long-code,32768,32830,0.9997297525405884,0.02442897856235504,0.011962890625,0.9921875,0.951171875,0.87451171875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,91,61,8,code_heldout_4,long-code,32768,32830,0.9998242855072021,0.01904977299273014,0.00732421875,0.9921875,0.951171875,0.88037109375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,91,61,8,code_heldout_4,long-code,32768,32830,0.9998209476470947,0.019059889018535614,0.0068359375,0.9921875,0.951171875,0.880859375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,91,61,8,code_heldout_4,long-code,32768,32830,0.9998207688331604,0.019676946103572845,0.0078125,0.9921875,0.951171875,0.8818359375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,91,61,8,code_heldout_4,long-code,32768,32830,0.9998247623443604,0.019437504932284355,0.0078125,0.9921875,0.955078125,0.888671875
streak2_bucket8_m-0.75_refresh8,Balanced,all,91,91,61,8,code_heldout_4,long-code,32768,32830,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,113,61,8,code_heldout_4,long-code,32768,32830,0.5104105472564697,0.918041467666626,0.4130859375,0.9296875,0.8671875,0.787109375
streak2_bucket8_m0,Aggressive,best1,1,113,61,8,code_heldout_4,long-code,32768,32830,0.5150887370109558,0.9122589230537415,0.41357421875,0.9296875,0.869140625,0.7890625
streak2_bucket8_m0,Aggressive,best2,2,113,61,8,code_heldout_4,long-code,32768,32830,0.5153459310531616,0.912000298500061,0.41357421875,0.9296875,0.869140625,0.78955078125
streak2_bucket8_m0,Aggressive,best4,4,113,61,8,code_heldout_4,long-code,32768,32830,0.51539146900177,0.911976158618927,0.41357421875,0.9296875,0.873046875,0.796875
streak2_bucket8_m0,Aggressive,best8,8,113,61,8,code_heldout_4,long-code,32768,32830,0.5151129961013794,0.9120750427246094,0.41357421875,0.9296875,0.876953125,0.80322265625
streak2_bucket8_m0,Aggressive,all,113,113,61,8,code_heldout_4,long-code,32768,32830,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,42,62,8,code_heldout_4,long-code,32768,32831,0.9999929666519165,0.003811670234426856,0.00390625,1.0,0.9921875,0.96826171875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,42,62,8,code_heldout_4,long-code,32768,32831,0.9999982118606567,0.001886610989458859,0.001953125,1.0,0.9921875,0.970703125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,42,62,8,code_heldout_4,long-code,32768,32831,0.9999987483024597,0.001575804897584021,0.001953125,1.0,0.9921875,0.97119140625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,42,62,8,code_heldout_4,long-code,32768,32831,0.9999984502792358,0.001797940582036972,0.001953125,1.0,0.9921875,0.97216796875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,42,62,8,code_heldout_4,long-code,32768,32831,0.9999983906745911,0.0018308211583644152,0.001953125,1.0,0.9921875,0.974609375
streak2_bucket8_m-0.75_refresh8,Balanced,all,42,42,62,8,code_heldout_4,long-code,32768,32831,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,65,62,8,code_heldout_4,long-code,32768,32831,0.9995068311691284,0.031405042856931686,0.01416015625,1.0,0.98046875,0.9287109375
streak2_bucket8_m0,Aggressive,best1,1,65,62,8,code_heldout_4,long-code,32768,32831,0.9999929666519165,0.0037675376515835524,0.001953125,1.0,0.982421875,0.93603515625
streak2_bucket8_m0,Aggressive,best2,2,65,62,8,code_heldout_4,long-code,32768,32831,0.9999933242797852,0.0036784212570637465,0.001953125,1.0,0.982421875,0.9365234375
streak2_bucket8_m0,Aggressive,best4,4,65,62,8,code_heldout_4,long-code,32768,32831,0.999993622303009,0.003576501738280058,0.001953125,1.0,0.984375,0.9453125
streak2_bucket8_m0,Aggressive,best8,8,65,62,8,code_heldout_4,long-code,32768,32831,0.9999933242797852,0.003711158875375986,0.00390625,1.0,0.98828125,0.95458984375
streak2_bucket8_m0,Aggressive,all,65,65,62,8,code_heldout_4,long-code,32768,32831,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,40,63,8,code_heldout_4,long-code,32768,32832,0.9994572997093201,0.03321381285786629,0.03515625,1.0,1.0,0.96044921875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,40,63,8,code_heldout_4,long-code,32768,32832,0.9998705387115479,0.01609376072883606,0.0059814453125,1.0,1.0,0.96142578125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,40,63,8,code_heldout_4,long-code,32768,32832,0.9999319911003113,0.011662708595395088,0.00439453125,1.0,1.0,0.9619140625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,40,63,8,code_heldout_4,long-code,32768,32832,0.9999330043792725,0.011581686325371265,0.00439453125,1.0,1.0,0.962890625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,40,63,8,code_heldout_4,long-code,32768,32832,0.9999338984489441,0.011499583721160889,0.0039825439453125,1.0,1.0,0.966796875
streak2_bucket8_m-0.75_refresh8,Balanced,all,40,40,63,8,code_heldout_4,long-code,32768,32832,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,60,63,8,code_heldout_4,long-code,32768,32832,0.9994595050811768,0.033152543008327484,0.03515625,1.0,0.998046875,0.9453125
streak2_bucket8_m0,Aggressive,best1,1,60,63,8,code_heldout_4,long-code,32768,32832,0.9998705387115479,0.016090763732790947,0.0059814453125,1.0,0.998046875,0.9462890625
streak2_bucket8_m0,Aggressive,best2,2,60,63,8,code_heldout_4,long-code,32768,32832,0.9999321699142456,0.011650062166154385,0.00439453125,1.0,0.998046875,0.94677734375
streak2_bucket8_m0,Aggressive,best4,4,60,63,8,code_heldout_4,long-code,32768,32832,0.999933123588562,0.011562780477106571,0.00439453125,1.0,0.998046875,0.94775390625
streak2_bucket8_m0,Aggressive,best8,8,60,63,8,code_heldout_4,long-code,32768,32832,0.9999333024024963,0.011551224626600742,0.00439453125,1.0,0.998046875,0.95263671875
streak2_bucket8_m0,Aggressive,all,60,60,63,8,code_heldout_4,long-code,32768,32832,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,32,64,8,code_heldout_4,long-code,32768,32833,0.999985933303833,0.00529854791238904,0.00390625,1.0,0.994140625,0.96240234375
streak2_bucket8_m0,Aggressive,best1,1,32,64,8,code_heldout_4,long-code,32768,32833,0.999994158744812,0.0034516749437898397,0.001953125,1.0,0.994140625,0.9638671875
streak2_bucket8_m0,Aggressive,best2,2,32,64,8,code_heldout_4,long-code,32768,32833,0.9999948143959045,0.0032211453653872013,0.001953125,1.0,0.994140625,0.9658203125
streak2_bucket8_m0,Aggressive,best4,4,32,64,8,code_heldout_4,long-code,32768,32833,0.9999945163726807,0.003323222743347287,0.00390625,1.0,0.994140625,0.96875
streak2_bucket8_m0,Aggressive,best8,8,32,64,8,code_heldout_4,long-code,32768,32833,0.9999942779541016,0.0033580355811864138,0.00390625,1.0,0.994140625,0.9736328125
streak2_bucket8_m0,Aggressive,all,32,32,64,8,code_heldout_4,long-code,32768,32833,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best1,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best2,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best4,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best8,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,0,0,1,11,code_heldout_4,long-code,32768,32770,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,16,2,11,code_heldout_4,long-code,32768,32771,0.9999828338623047,0.005879650358110666,0.00390625,1.0,0.998046875,0.9873046875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,16,2,11,code_heldout_4,long-code,32768,32771,0.9999880790710449,0.004893215373158455,0.00390625,1.0,0.998046875,0.98779296875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,16,2,11,code_heldout_4,long-code,32768,32771,0.9999923706054688,0.003912000916898251,0.00390625,1.0,0.998046875,0.98828125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,16,2,11,code_heldout_4,long-code,32768,32771,0.9999966621398926,0.0025958057958632708,0.001953125,1.0,0.998046875,0.9892578125
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,16,2,11,code_heldout_4,long-code,32768,32771,0.9999966025352478,0.0025985734537243843,0.00390625,1.0,1.0,0.99462890625
streak2_bucket8_m-0.75_refresh8,Balanced,all,16,16,2,11,code_heldout_4,long-code,32768,32771,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,16,2,11,code_heldout_4,long-code,32768,32771,0.9999828338623047,0.005879650358110666,0.00390625,1.0,0.998046875,0.9873046875
streak2_bucket8_m0,Aggressive,best1,1,16,2,11,code_heldout_4,long-code,32768,32771,0.9999880790710449,0.004893215373158455,0.00390625,1.0,0.998046875,0.98779296875
streak2_bucket8_m0,Aggressive,best2,2,16,2,11,code_heldout_4,long-code,32768,32771,0.9999923706054688,0.003912000916898251,0.00390625,1.0,0.998046875,0.98828125
streak2_bucket8_m0,Aggressive,best4,4,16,2,11,code_heldout_4,long-code,32768,32771,0.9999966621398926,0.0025958057958632708,0.001953125,1.0,0.998046875,0.9892578125
streak2_bucket8_m0,Aggressive,best8,8,16,2,11,code_heldout_4,long-code,32768,32771,0.9999966025352478,0.0025985734537243843,0.00390625,1.0,1.0,0.99462890625
streak2_bucket8_m0,Aggressive,all,16,16,2,11,code_heldout_4,long-code,32768,32771,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,43,3,11,code_heldout_4,long-code,32768,32772,0.999993085861206,0.0037607583217322826,0.00390625,1.0,1.0,0.96044921875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,43,3,11,code_heldout_4,long-code,32768,32772,0.999994695186615,0.0033076754771173,0.00390625,1.0,1.0,0.9609375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,43,3,11,code_heldout_4,long-code,32768,32772,0.9999948740005493,0.00323495059274137,0.00390625,1.0,1.0,0.96142578125
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,43,3,11,code_heldout_4,long-code,32768,32772,0.9999955892562866,0.0029780741315335035,0.00390625,1.0,1.0,0.962890625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,43,3,11,code_heldout_4,long-code,32768,32772,0.9999970197677612,0.0024595414288342,0.001953125,1.0,1.0,0.9658203125
streak2_bucket8_m-0.75_refresh8,Balanced,all,43,43,3,11,code_heldout_4,long-code,32768,32772,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,43,3,11,code_heldout_4,long-code,32768,32772,0.999993085861206,0.0037607583217322826,0.00390625,1.0,1.0,0.96044921875
streak2_bucket8_m0,Aggressive,best1,1,43,3,11,code_heldout_4,long-code,32768,32772,0.999994695186615,0.0033076754771173,0.00390625,1.0,1.0,0.9609375
streak2_bucket8_m0,Aggressive,best2,2,43,3,11,code_heldout_4,long-code,32768,32772,0.9999948740005493,0.00323495059274137,0.00390625,1.0,1.0,0.96142578125
