policy,layer,base_context_length,workload,qk_reduction,recall,top128_recall,top512_recall,top2048_recall,index_mass_ratio,newly_hot_miss_rate
static_m-2,8,32768,long-code,0.7804640695800261,0.8280878342355643,0.9659612860892388,0.9271448490813649,0.8280878342355643,0.9428943926330532,0.2773619843377181
static_m-2,8,32768,long-text,0.7436653992395437,0.8404832574639107,0.963377624671916,0.9291389845800524,0.8404832574639107,0.9501537871568274,0.2600069891071481
static_m-2,11,8192,long-code,0.2642380085003035,0.9604082082513123,0.9996104002624672,0.9961808973097112,0.9604082082513123,0.9971919395559437,0.1048539666243802
static_m-2,11,8192,long-text,0.2395845912329428,0.9610912893700788,0.9997949475065616,0.9981442749343832,0.9610912893700788,0.9973800641165966,0.1098911371298225
static_m-2,11,16384,long-code,0.5894328647600582,0.9324864665354332,0.998031496062992,0.9903266486220472,0.9324864665354332,0.9874889293859928,0.1600013997713971
static_m-2,11,16384,long-text,0.5191510124420591,0.925303221374672,0.995837434383202,0.9848056102362204,0.925303221374672,0.9839389311051948,0.157709993979861
static_m-2,11,32768,long-code,0.7164907571228113,0.871824249507874,0.9796998031496064,0.9496288549868768,0.871824249507874,0.961606434297909,0.2193614939563383
static_m-2,11,32768,long-text,0.6949961977186312,0.8595890235400262,0.985359251968504,0.9501363599081364,0.8595890235400262,0.9624144479788151,0.2402428372140583
static_m-2,14,8192,long-code,0.27708959711365,0.9642196214730973,0.9988312007874016,0.994883940288714,0.9642196214730973,0.9965105710834024,0.0929992166570512
static_m-2,14,8192,long-text,0.1476444876153472,0.974113404281496,0.9998974737532808,0.9976521489501312,0.974113404281496,0.9975639783487924,0.0668640385654077
static_m-2,14,16384,long-code,0.4997559785261103,0.9352495488845144,0.9930897309711286,0.9804123605643044,0.9352495488845144,0.9850057754513312,0.1311580664378361
static_m-2,14,16384,long-text,0.4369399573300823,0.9234128937007874,0.9955093503937008,0.979269192913386,0.9234128937007874,0.9827500637911888,0.1458258628772774
static_m-2,14,32768,long-code,0.6340110342304996,0.8406152600065617,0.97094406167979,0.927621596128609,0.8406152600065617,0.9518204691635428,0.2494837140738171
static_m-2,14,32768,long-text,0.6265734265734266,0.8062394910597113,0.9541912729658792,0.9007443405511812,0.8062394910597113,0.9381261245779916,0.2865192306227152
static_m-2,17,8192,long-code,0.2692631325880514,0.9375256315616798,0.9969242125984252,0.9846620734908136,0.9375256315616798,0.994506147454466,0.1260841139522808
static_m-2,17,8192,long-text,0.2020398251578435,0.9471361856135172,0.9926386154855644,0.9817503280839897,0.9471361856135172,0.9941879383632248,0.1000109634099396
static_m-2,17,16384,long-code,0.5175726620454821,0.8943851500984252,0.9780593832020996,0.955452345800525,0.8943851500984252,0.9806309531910142,0.1805112904400516
static_m-2,17,16384,long-text,0.4890829694323144,0.8673617946194225,0.975844816272966,0.9425135334645668,0.8673617946194225,0.9661243239666384,0.2088757578495298
static_m-2,17,32768,long-code,0.6842938954550993,0.8183670644685039,0.9459071522309712,0.9000112778871391,0.8183670644685039,0.9448538346048724,0.2616077443216507
static_m-2,17,32768,long-text,0.7031468744293627,0.7316362676345144,0.8916502624671916,0.8269613270997376,0.7316362676345144,0.9025035973743708,0.3535077784733931
static_m-2,21,8192,long-code,0.1404706743080112,0.973029189222441,0.9994873687664042,0.9956631397637796,0.973029189222441,0.9981758054119532,0.0600238932164392
static_m-2,21,8192,long-text,0.1083565122747611,0.9773788652395012,0.9981135170603674,0.992074721128609,0.9773788652395012,0.9970920352649838,0.0418144179122
static_m-2,21,16384,long-code,0.3706865016461407,0.9368617741141732,0.9922080052493438,0.979612655839895,0.9368617741141732,0.9892940543479694,0.117792988641808
static_m-2,21,16384,long-text,0.4790652385589095,0.9088029035433072,0.9837598425196852,0.9589331118766404,0.9088029035433072,0.9768664653843542,0.1523856899768684
static_m-2,21,32768,long-code,0.5924662748561162,0.8493351172900262,0.96751968503937,0.9268013861548556,0.8493351172900262,0.959547682765626,0.2256651435783604
static_m-2,21,32768,long-text,0.6200719029918957,0.8297167199803149,0.9700828412073492,0.9159592355643044,0.8297167199803149,0.95313514241344,0.2502193618036208
static_m-2,25,8192,long-code,0.2705640777871724,0.9762036581364828,0.9998154527559056,0.9974214648950132,0.9762036581364828,0.9978697189756848,0.0662801262450496
static_m-2,25,8192,long-text,0.1311791656619243,0.9806110051673228,0.999774442257218,0.9967140337926508,0.9806110051673228,0.9981883035442312,0.0501371479481236
static_m-2,25,16384,long-code,0.5658191573684531,0.9661983780347768,0.9983595800524936,0.9933306676509186,0.9661983780347768,0.992784859932732,0.0766980507273673
static_m-2,25,16384,long-text,0.5579467170639517,0.9574400734087928,0.9945661089238844,0.9862255987532808,0.9574400734087928,0.9895453827779298,0.0991475833454152
static_m-2,25,32768,long-code,0.645952126848605,0.8651972092355643,0.9748810695538058,0.9377819471784776,0.8651972092355643,0.961572677872032,0.2097872696595361
static_m-2,25,32768,long-text,0.5704377452620693,0.8796790415846457,0.9748195538057742,0.9423597440944882,0.8796790415846457,0.9667564567008866,0.190340193563158
static_m-3,2,8192,long-code,0.3020694662955343,0.9370386318897638,0.9983390748031497,0.984744094488189,0.9370386318897638,0.9956744027971997,0.124451213006391
static_m-3,2,8192,long-text,0.2864747157028793,0.9454086183562992,0.999630905511811,0.9891937335958004,0.9454086183562992,0.9972443295474436,0.1121600142288505
static_m-3,2,16384,long-code,0.6742175130921935,0.8475485974409449,0.9895423228346456,0.952391937335958,0.8475485974409449,0.97954941450416,0.2775190731904128
static_m-3,2,16384,long-text,0.6254324734446131,0.8655829642388452,0.9853182414698164,0.9487932660761156,0.8655829642388452,0.9751633595752244,0.2404298373004007
static_m-3,2,32768,long-code,0.8322319334896611,0.7688738004429134,0.9533095472440944,0.8951105232939632,0.7688738004429134,0.9425264771051144,0.3675613151824307
static_m-3,2,32768,long-text,0.8169880876214849,0.7795096169619422,0.9547449146981628,0.8925422408136483,0.7795096169619422,0.93691667766064,0.3435327857262318
static_m-3,5,8192,long-code,0.4778420038535645,0.9280509247867454,0.9996514107611548,0.9936997621391076,0.9280509247867454,0.9966745148865044,0.1942525306399378
static_m-3,5,8192,long-text,0.3110571081409478,0.9470503198818898,0.9993438320209974,0.99293594160105,0.9470503198818898,0.9963551201355694,0.1347702173044275
static_m-3,5,16384,long-code,0.7279362569186789,0.8785461265583989,0.9930077099737532,0.9740557332677166,0.8785461265583989,0.9755738720968594,0.2681708158806176
static_m-3,5,16384,long-text,0.6511514560740831,0.8970239193733596,0.994361056430446,0.9769982365485564,0.8970239193733596,0.9767238610557673,0.2185101933203217
static_m-3,5,32768,long-code,0.8461585328702858,0.7805464136318898,0.958763943569554,0.9074136729002624,0.7805464136318898,0.9291730042563556,0.3613207674714468
static_m-3,5,32768,long-text,0.7940737127701735,0.8103674540682415,0.9711696194225722,0.9267296177821522,0.8103674540682415,0.9428629713745852,0.3221386831945128
static_m-3,8,8192,long-code,0.3960684382963232,0.9214636134350394,0.99973343175853,0.9925668471128608,0.9214636134350394,0.9965194786837788,0.1881947304986065
static_m-3,8,8192,long-text,0.2564040305936628,0.9434478038877953,0.9996514107611548,0.992192626312336,0.9434478038877953,0.9962240093782478,0.1308537536298958
static_m-3,8,16384,long-code,0.7504708670028556,0.9060526369750656,0.996206528871391,0.9837803477690288,0.9060526369750656,0.9793665308128852,0.218105784077919
static_m-3,8,16384,long-text,0.7255881994392295,0.9015235400262468,0.9935818569553806,0.9785822670603674,0.9015235400262468,0.9750126020941688,0.2233004914810179
static_m-3,8,32768,long-code,0.8252652115595659,0.7384760498687664,0.925524934383202,0.8668953001968503,0.7384760498687664,0.8954069528764053,0.3861923151420455
static_m-3,8,32768,long-text,0.785646836638338,0.7710665805446194,0.9374384842519684,0.8856012139107612,0.7710665805446194,0.9188973384616644,0.3457908738252964
static_m-3,11,8192,long-code,0.3552552190177386,0.928484098179134,0.998544127296588,0.99071624835958,0.928484098179134,0.9941822956565816,0.1713824882707141
static_m-3,11,8192,long-text,0.2799513973268529,0.9443590059055118,0.9997949475065616,0.9968934547244096,0.9443590059055118,0.9960628077047008,0.147070241935523
static_m-3,11,16384,long-code,0.6624855385739512,0.8826471764271654,0.9947711614173228,0.9756705216535432,0.8826471764271654,0.9739852684487386,0.2442861378851856
static_m-3,11,16384,long-text,0.6118621361588114,0.8832367023458005,0.9936228674540682,0.972912565616798,0.8832367023458005,0.9724434623589308,0.2281150109113503
static_m-3,11,32768,long-code,0.7630896837739761,0.8189911929954068,0.9640132874015748,0.9171382874015748,0.8189911929954068,0.9387901549588016,0.2858397130163965
static_m-3,11,32768,long-text,0.7637371000639289,0.7771540764435696,0.955688156167979,0.8955718914041995,0.7771540764435696,0.9261430091982208,0.337901414668092
static_m-3,14,8192,long-code,0.3467790487658038,0.9425750492125984,0.9977034120734908,0.9897986384514436,0.9425750492125984,0.993828780346987,0.1349932460759975
static_m-3,14,8192,long-text,0.1861818181818182,0.9534864050196852,0.9993028215223098,0.9920029527559056,0.9534864050196852,0.9945917799969098,0.1026486674723158
static_m-3,14,16384,long-code,0.560890998721928,0.8907249630905512,0.9805200131233596,0.9563904609580052,0.8907249630905512,0.9695639227498608,0.1930538355703803
static_m-3,14,16384,long-text,0.5006974346534053,0.8779950479822834,0.9866305774278216,0.9570773868110236,0.8779950479822834,0.9673149055014718,0.2088928844599766
static_m-3,14,32768,long-code,0.7178080521776233,0.7424758550688977,0.9278830380577427,0.8563812335958005,0.7424758550688977,0.9064150684555592,0.3628198281405637
static_m-3,14,32768,long-text,0.6941473966425982,0.7275711019520997,0.920890748031496,0.8440627050524935,0.7275711019520997,0.9003588345934047,0.3770615060417898
static_m-3,17,8192,long-code,0.3413747120863135,0.9125720246883202,0.9920234580052494,0.9735072178477692,0.9125720246883202,0.9913956172427212,0.1654812890238269
static_m-3,17,8192,long-text,0.2415682454645075,0.9310536622375328,0.9897883858267716,0.9737276492782152,0.9310536622375328,0.9920840970346732,0.126271280835255
static_m-3,17,16384,long-code,0.5807198099993911,0.8472628055282152,0.9653051181102362,0.9282572588582676,0.8472628055282152,0.9702520528214084,0.2438068030885661
static_m-3,17,16384,long-text,0.5254196059352956,0.8328476152395013,0.9652846128608924,0.9205934219160103,0.8328476152395013,0.9535583238958664,0.2505900516390444
static_m-3,17,32768,long-code,0.7411696583671106,0.7533628608923885,0.9095103346456692,0.8504962270341208,0.7533628608923885,0.9174246815962088,0.3367226330963345
static_m-3,17,32768,long-text,0.7228006088280061,0.7104248687664042,0.8770505249343832,0.8085476131889764,0.7104248687664042,0.8920859894804961,0.375527148252063
static_m-3,21,8192,long-code,0.1941276389225915,0.9599007033300524,0.9990567585301836,0.992679625984252,0.9599007033300524,0.997122255125118,0.0841110000625841
static_m-3,21,8192,long-text,0.1386782231852654,0.9679015953083988,0.9952427821522308,0.986804872047244,0.9679015953083988,0.9951241906101792,0.0557462157157763
static_m-3,21,16384,long-code,0.4600670118793786,0.9019131397637796,0.9829806430446194,0.9620088992782152,0.9019131397637796,0.9820761011334112,0.1674444548954692
static_m-3,21,16384,long-text,0.4978123480797277,0.8943402948654856,0.9791461614173228,0.9498031496062992,0.8943402948654856,0.9720317409223166,0.1714699125618578
static_m-3,21,32768,long-code,0.6576211238832821,0.7817062417979003,0.9368438320209974,0.8770146407480315,0.7817062417979003,0.9328004203040008,0.2999985968968529
static_m-3,21,32768,long-text,0.6544923301680059,0.792242095226378,0.9612860892388452,0.8928651984908137,0.792242095226378,0.9396968822405232,0.2968731155182747
static_m-3,25,8192,long-code,0.3315263221298639,0.960185213664698,0.9988517060367454,0.9937869094488188,0.960185213664698,0.9958971596739704,0.0981908864712716
static_m-3,25,8192,long-text,0.1858439201451905,0.9652013102854332,0.9988722112860892,0.9922746473097112,0.9652013102854332,0.9963783530831434,0.0818744221284449
static_m-3,25,16384,long-code,0.6158718557768439,0.9346254203576116,0.9962475393700788,0.984118684383202,0.9346254203576116,0.9842122432825852,0.1302040347000459
static_m-3,25,16384,long-text,0.6139647844565878,0.938465028297244,0.9802534448818898,0.9708620406824148,0.938465028297244,0.9809210721906572,0.1263381930371693
static_m-3,25,32768,long-code,0.7220172576760069,0.7918973507217848,0.9508489173228346,0.8919117043963255,0.7918973507217848,0.9327737130715889,0.3013752916904966
static_m-3,25,32768,long-text,0.6795874281193903,0.7843334768700787,0.9326402559055118,0.8697762877296588,0.7843334768700787,0.9279387327469738,0.2997850232731447
static_m-4,2,8192,long-code,0.3252662149080348,0.9307678703248032,0.9982365485564304,0.9831241797900262,0.9307678703248032,0.995292820972273,0.1352512684795827
static_m-4,2,8192,long-text,0.2939328015470147,0.942639128116798,0.9995898950131232,0.9884555446194224,0.942639128116798,0.997083854128502,0.117482872222961
static_m-4,2,16384,long-code,0.676056338028169,0.8451661437828084,0.9885785761154856,0.9507105068897638,0.8451661437828084,0.9789286295184282,0.2803018247995504
static_m-4,2,16384,long-text,0.6254324734446131,0.8655829642388452,0.9853182414698164,0.9487932660761156,0.8655829642388452,0.9751633595752244,0.2404298373004007
static_m-4,2,32768,long-code,0.8384109188398733,0.7648598978838582,0.9519972112860892,0.8922500410104987,0.7648598978838582,0.9412408566968168,0.3720915340774179
static_m-4,2,32768,long-text,0.8185887870390108,0.7760365403543307,0.9530839895013123,0.8900047162073491,0.7760365403543307,0.9354257635901934,0.348038029761466
static_m-4,5,8192,long-code,0.4878402903811252,0.9204870509350394,0.9996104002624672,0.9920132053805776,0.9204870509350394,0.9962555529718684,0.209498972425033
static_m-4,5,8192,long-text,0.3345896656534954,0.9379024155183728,0.9992002952755904,0.9908290272309712,0.9379024155183728,0.995639057657932,0.1529338646556945
static_m-4,5,16384,long-code,0.7317399501307547,0.8763161806922573,0.9927206364829396,0.973368807414698,0.8763161806922573,0.9749707644032304,0.2716423435412189
static_m-4,5,16384,long-text,0.6740533300864483,0.8830752235072179,0.9935203412073492,0.9729330708661418,0.8830752235072179,0.9727424587542248,0.2413153964373927
static_m-4,5,32768,long-code,0.8516962056154456,0.7766516978346457,0.9580872703412072,0.9058962844488188,0.7766516978346457,0.9277368806477996,0.3668539565727589
static_m-4,5,32768,long-text,0.8153611703748858,0.7787047859251969,0.9593175853018372,0.9056604740813649,0.7787047859251969,0.9283909283987024,0.3617419832923639
static_m-4,8,8192,long-code,0.4107532090094453,0.91309234539042,0.99973343175853,0.9913365321522308,0.91309234539042,0.996030971129502,0.2043092176062476
static_m-4,8,8192,long-text,0.2873437689600776,0.9331439160925196,0.9995488845144356,0.9902856381233596,0.9331439160925196,0.9954399142677338,0.1517356873572659
static_m-4,8,16384,long-code,0.7504708670028556,0.9060526369750656,0.996206528871391,0.9837803477690288,0.9060526369750656,0.9793665308128852,0.218105784077919
static_m-4,8,16384,long-text,0.7307622228970543,0.8934226849573491,0.9921259842519684,0.976547121062992,0.8934226849573491,0.9725389611763876,0.2379203903621782
static_m-4,8,32768,long-code,0.840181535743657,0.7248797879757218,0.9200090223097112,0.8583446112204725,0.7248797879757218,0.8874640460972549,0.4031517313400415
static_m-4,8,32768,long-text,0.8066490090419216,0.7495552924048556,0.9249712926509186,0.8694071932414699,0.7495552924048556,0.9073715254809124,0.3696549089416208
static_m-4,11,8192,long-code,0.4017382906808305,0.9115570148458004,0.998277559055118,0.9874456610892388,0.9115570148458004,0.9925764292469922,0.2060988304369335
static_m-4,11,8192,long-text,0.2933301169943312,0.940919250328084,0.9997949475065616,0.9965243602362204,0.940919250328084,0.9958149230638236,0.154483558446248
static_m-4,11,16384,long-code,0.6662608060392061,0.876707062007874,0.9937458989501312,0.9733175442913384,0.876707062007874,0.972031711890074,0.2531434545709286
static_m-4,11,16384,long-text,0.6156843643448612,0.8744604556266404,0.9912852690288714,0.9691754839238844,0.8744604556266404,0.9693391237050284,0.2402594314853506
static_m-4,11,32768,long-code,0.7885609978703986,0.7788662647637795,0.9482242454068242,0.8899432004593176,0.7788662647637795,0.919296688279485,0.3334147782945962
static_m-4,11,32768,long-text,0.7675636186533544,0.7704168204560368,0.9516076115485564,0.8899534530839895,0.7704168204560368,0.92238327210216,0.3450325204147803
static_m-4,14,8192,long-code,0.4022724525565091,0.9200692564796588,0.99657562335958,0.9837342109580052,0.9200692564796588,0.9906800630310204,0.1783124983363711
static_m-4,14,8192,long-text,0.2089480048367593,0.9503260334645668,0.9993643372703412,0.9920849737532808,0.9503260334645668,0.994340520570332,0.1096420637009171
static_m-4,14,16384,long-code,0.6110435417173437,0.8547805425688977,0.9703699146981628,0.9368694635826772,0.8547805425688977,0.9559649750404698,0.2419831379098527
static_m-4,14,16384,long-text,0.5245901639344263,0.8516060736548556,0.977034120734908,0.9358595800524936,0.8516060736548556,0.954669225933818,0.2389462017488124
static_m-4,14,32768,long-code,0.7547537786445636,0.6966197096456693,0.9044455380577427,0.8206354576771654,0.6966197096456693,0.8810553211234918,0.4147664555883659
static_m-4,14,32768,long-text,0.7020751439802542,0.722894623523622,0.9183686023622047,0.83984375,0.722894623523622,0.8975698820056167,0.3819482482798685
static_m-4,17,8192,long-code,0.3488372093023255,0.9069112942913384,0.9914903215223098,0.9716258612204725,0.9069112942913384,0.9906533240221028,0.1746566675682688
