policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,qk_reduction,recall,output_cosine,output_relative_l2,output_max_abs,preprojection_cosine,preprojection_relative_l2,attention_js,attention_kl_eps1e8
streak2_bucket8_m-0.75_refresh8,Balanced,39,2,code_heldout_3,long-code,16384,16424,0.4247442766682903,0.98046875,0.9999972581863403,0.002319848397746682,0.001953125,0.9999992251396179,0.0011693922569975257,0.00011052323679905385,0.0013654427602887154
streak2_bucket8_m0,Aggressive,39,2,code_heldout_3,long-code,16384,16424,0.44422795908426693,0.9765625,0.9999977946281433,0.0021121809259057045,0.0009765625,0.9999991655349731,0.001248579123057425,0.0001893482985906303,0.003006253158673644
streak2_bucket8_m-0.75_age2,Safe,40,2,code_heldout_3,long-code,16384,16425,0.26106544901065454,0.96240234375,0.9999828934669495,0.005873984191566706,0.001953125,0.9999808073043823,0.00622998271137476,0.0023382080253213644,0.03504808247089386
streak2_bucket8_m-0.75_refresh8,Balanced,40,2,code_heldout_3,long-code,16384,16425,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.401399903348647e-06
streak2_bucket8_m0,Aggressive,40,2,code_heldout_3,long-code,16384,16425,0.4714764079147641,0.93212890625,0.9999728202819824,0.007373313419520855,0.001953125,0.9999628067016602,0.008639723993837833,0.004581487737596035,0.08013221621513367
streak2_bucket8_m-0.75_age2,Safe,41,2,code_heldout_3,long-code,16384,16426,0.27663460367709725,0.9853515625,0.999982476234436,0.005910142790526152,0.001953125,0.9999778270721436,0.006654421333223581,0.0010803824989125133,0.01952255889773369
streak2_bucket8_m-0.75_refresh8,Balanced,41,2,code_heldout_3,long-code,16384,16426,0.2532570315353707,0.98828125,0.9999832510948181,0.005768659990280867,0.001953125,0.9999788403511047,0.0065056439489126205,0.0008535855449736118,0.014434769749641418
streak2_bucket8_m0,Aggressive,41,2,code_heldout_3,long-code,16384,16426,0.4714477048581517,0.9541015625,0.9999768137931824,0.006817204877734184,0.001953125,0.9999673366546631,0.008099028840661049,0.0030814874917268753,0.0635460689663887
streak2_bucket8_m-0.75_age2,Safe,42,2,code_heldout_3,long-code,16384,16427,0.19869726669507515,0.99609375,0.9999973773956299,0.002299282466992736,0.0009765625,0.9999986886978149,0.0017368621192872524,9.010000212583691e-05,0.0017298082821071148
streak2_bucket8_m-0.75_refresh8,Balanced,42,2,code_heldout_3,long-code,16384,16427,0.25713763925245026,0.99267578125,0.9999969601631165,0.00251877773553133,0.00048828125,0.9999974966049194,0.002311714692041278,0.000397406576666981,0.00750377681106329
streak2_bucket8_m0,Aggressive,42,2,code_heldout_3,long-code,16384,16427,0.4753150301333171,0.96826171875,0.999982476234436,0.0062071410939097404,0.001953125,0.9999779462814331,0.0069715469144284725,0.002120634540915489,0.04210854321718216
streak2_bucket8_m-0.75_age2,Safe,43,2,code_heldout_3,long-code,16384,16428,0.17920623326028728,0.99072265625,0.9999935626983643,0.003614884102717042,0.0009765625,0.9999943971633911,0.003352615749463439,0.000393297232221812,0.0077009960077703
streak2_bucket8_m-0.75_refresh8,Balanced,43,2,code_heldout_3,long-code,16384,16428,0.3155588020452885,0.98779296875,0.9999909400939941,0.004271337296813726,0.0009765625,0.9999898672103882,0.004491542000323534,0.0007686686003580689,0.01917967200279236
streak2_bucket8_m0,Aggressive,43,2,code_heldout_3,long-code,16384,16428,0.44022400779157533,0.97216796875,0.9999808073043823,0.006268549244850874,0.001556396484375,0.9999698400497437,0.007782138884067535,0.002272504847496748,0.058589737862348557
streak2_bucket8_m-0.75_age2,Safe,44,2,code_heldout_3,long-code,16384,16429,0.24541968470387732,0.994140625,0.9999887347221375,0.0047619277611374855,0.0009765625,0.9999890327453613,0.004719260148704052,0.0004848774988204241,0.01136121153831482
streak2_bucket8_m-0.75_refresh8,Balanced,44,2,code_heldout_3,long-code,16384,16429,0.3505995495769676,0.9833984375,0.99997878074646,0.006572982762008905,0.00341796875,0.9999788999557495,0.006557873450219631,0.0011537669925019145,0.023306120187044144
streak2_bucket8_m0,Aggressive,44,2,code_heldout_3,long-code,16384,16429,0.4635705155517682,0.95849609375,0.9999614953994751,0.008835617452859879,0.0054931640625,0.9999586343765259,0.009191245771944523,0.002057969570159912,0.03879547864198685
streak2_bucket8_m-0.75_age2,Safe,45,2,code_heldout_3,long-code,16384,16430,0.22203286670724287,0.99072265625,0.999995768070221,0.0029797982424497604,0.00048828125,0.9999964833259583,0.0027530333027243614,0.00025961530627682805,0.0046311113983392715
streak2_bucket8_m-0.75_refresh8,Balanced,45,2,code_heldout_3,long-code,16384,16430,0.37005477784540475,0.9794921875,0.9999872446060181,0.00510832853615284,0.00048828125,0.9999858140945435,0.0054222759790718555,0.000834685517475009,0.017708487808704376
streak2_bucket8_m0,Aggressive,45,2,code_heldout_3,long-code,16384,16430,0.47133292757151557,0.94970703125,0.9999673366546631,0.008670862764120102,0.0029296875,0.999963104724884,0.009006544947624207,0.0017910905880853534,0.03565305471420288
streak2_bucket8_m-0.75_age2,Safe,46,2,code_heldout_3,long-code,16384,16431,0.16359320796056231,0.99755859375,0.9999974966049194,0.002238345565274358,0.0009765625,0.9999991655349731,0.0013072964502498507,4.072298179380596e-05,0.0004552542231976986
streak2_bucket8_m-0.75_refresh8,Balanced,46,2,code_heldout_3,long-code,16384,16431,0.3778224088612988,0.97900390625,0.9999964237213135,0.002714338479563594,0.001708984375,0.9999982118606567,0.0019238146487623453,0.00024074758403003216,0.004266166128218174
streak2_bucket8_m0,Aggressive,46,2,code_heldout_3,long-code,16384,16431,0.4674091656016067,0.97021484375,0.9999942779541016,0.0034116837196052074,0.00103759765625,0.9999953508377075,0.0030662270728498697,0.0004722323501482606,0.007413557730615139
streak2_bucket8_m-0.75_age2,Safe,47,2,code_heldout_3,long-code,16384,16432,0.2297955209347614,0.9921875,0.9999904036521912,0.004432867281138897,0.001953125,0.9999904632568359,0.004383405204862356,0.00026102137053385377,0.0009268368594348431
streak2_bucket8_m-0.75_refresh8,Balanced,47,2,code_heldout_3,long-code,16384,16432,0.3972736124634859,0.9609375,0.9999728798866272,0.0074106124229729176,0.001953125,0.9999678730964661,0.008067408576607704,0.0012749903835356236,0.014840495772659779
streak2_bucket8_m0,Aggressive,47,2,code_heldout_3,long-code,16384,16432,0.4751703992210321,0.9384765625,0.999966025352478,0.008355440571904182,0.00390625,0.9999613761901855,0.008852140046656132,0.0016288432525470853,0.018885469064116478
streak2_bucket8_m-0.75_age2,Safe,48,2,code_heldout_3,long-code,16384,16433,0.21420312785249196,0.99462890625,0.9999979734420776,0.001987994182854891,0.00048828125,0.9999991655349731,0.0012840561103075743,0.0001899063354358077,0.00481908256188035
streak2_bucket8_m-0.75_refresh8,Balanced,48,2,code_heldout_3,long-code,16384,16433,0.0,1.0,1.0,0.0,0.0,0.9999999403953552,0.0,0.0,4.152214387431741e-06
streak2_bucket8_m0,Aggressive,48,2,code_heldout_3,long-code,16384,16433,0.475141483600073,0.95703125,0.9999567866325378,0.009596063755452633,0.0068359375,0.9999576807022095,0.009287907741963863,0.002882585395127535,0.056189849972724915
streak2_bucket8_m-0.75_age2,Safe,49,2,code_heldout_3,long-code,16384,16434,0.140197152245345,0.98876953125,0.9999926090240479,0.0038558468222618103,0.0009765625,0.9999947547912598,0.0032643498852849007,0.0005650740931741893,0.003857371397316456
streak2_bucket8_m-0.75_refresh8,Balanced,49,2,code_heldout_3,long-code,16384,16434,0.288183035170987,0.974609375,0.999991774559021,0.004080908372998238,0.0009765625,0.9999940991401672,0.0034569287672638893,0.0007587792351841927,0.007858527824282646
streak2_bucket8_m0,Aggressive,49,2,code_heldout_3,long-code,16384,16434,0.45174637945722285,0.94970703125,0.9999728202819824,0.007402012124657631,0.001953125,0.9999685287475586,0.007946286350488663,0.00221829186193645,0.024602899327874184
streak2_bucket8_m-0.75_age2,Safe,50,2,code_heldout_3,long-code,16384,16435,0.24533008822634617,0.9873046875,0.9999948740005493,0.003325721016153693,0.0009765625,0.9999957084655762,0.0031113792210817337,0.0008090903284028172,0.015411133877933025
streak2_bucket8_m-0.75_refresh8,Balanced,50,2,code_heldout_3,long-code,16384,16435,0.3115302707636143,0.98291015625,0.9999857544898987,0.005419147666543722,0.00146484375,0.9999866485595703,0.00529105681926012,0.0011889629531651735,0.01872859336435795
streak2_bucket8_m0,Aggressive,50,2,code_heldout_3,long-code,16384,16435,0.46340127776087614,0.93701171875,0.9999616742134094,0.00893888995051384,0.00341796875,0.9999604225158691,0.009197169914841652,0.0031813601963222027,0.0546368770301342
streak2_bucket8_m-0.75_age2,Safe,51,2,code_heldout_3,long-code,16384,16436,0.24531516183986368,0.9951171875,0.9999946355819702,0.0033553505782037973,0.0009765625,0.9999957084655762,0.0030562225729227066,0.0003756357473321259,0.010564897209405899
streak2_bucket8_m-0.75_refresh8,Balanced,51,2,code_heldout_3,long-code,16384,16436,0.3426624482842541,0.98681640625,0.9999552369117737,0.00947751384228468,0.00244140625,0.9999516010284424,0.009855033829808235,0.0009655994363129139,0.012409253977239132
streak2_bucket8_m0,Aggressive,51,2,code_heldout_3,long-code,16384,16436,0.46337308347529815,0.9501953125,0.9999148845672607,0.013099017553031445,0.0107421875,0.9999176263809204,0.012936883606016636,0.0022263594437390566,0.03325670585036278
streak2_bucket8_m-0.75_age2,Safe,52,2,code_heldout_3,long-code,16384,16437,0.13627790959420816,0.99560546875,0.999997615814209,0.002155229914933443,0.001953125,0.9999995827674866,0.0008725199731998146,7.77328314143233e-05,0.0008051046752370894
streak2_bucket8_m-0.75_refresh8,Balanced,52,2,code_heldout_3,long-code,16384,16437,0.3582162195047758,0.98583984375,0.999988317489624,0.004963232204318047,0.0009765625,0.9999890923500061,0.004835167899727821,0.0006837996188551188,0.013017227873206139
streak2_bucket8_m0,Aggressive,52,2,code_heldout_3,long-code,16384,16437,0.46334489262030787,0.94921875,0.9999785423278809,0.00689205527305603,0.001953125,0.99997478723526,0.00727367727085948,0.0022280022967606783,0.05068344622850418
streak2_bucket8_m-0.75_age2,Safe,53,2,code_heldout_3,long-code,16384,16438,0.2491787322058645,0.99462890625,0.999999463558197,0.0010431798873469234,0.00048828125,1.0,0.0004458404437173158,2.5948156689992175e-05,0.000361333426553756
streak2_bucket8_m-0.75_refresh8,Balanced,53,2,code_heldout_3,long-code,16384,16438,0.37376809830879665,0.98876953125,0.9999986886978149,0.00160767522174865,0.00048828125,0.9999995231628418,0.0008716540760360658,8.123183943098411e-05,0.0009750041645020247
streak2_bucket8_m0,Aggressive,53,2,code_heldout_3,long-code,16384,16438,0.46331670519527923,0.97119140625,0.9999937415122986,0.0035569090396165848,0.001190185546875,0.9999964237213135,0.0026845475658774376,0.00030440447153523564,0.004940623417496681
streak2_bucket8_m-0.75_age2,Safe,54,2,code_heldout_3,long-code,16384,16439,0.2803090212300018,0.97998046875,0.9999784827232361,0.006592104211449623,0.001953125,0.9999722242355347,0.007449612487107515,0.0005716797313652933,0.002680801786482334
streak2_bucket8_m-0.75_refresh8,Balanced,54,2,code_heldout_3,long-code,16384,16439,0.39710444674250256,0.962890625,0.9999738335609436,0.007253582123667002,0.001953125,0.9999659061431885,0.008261392824351788,0.0008551163482479751,0.006064236164093018
streak2_bucket8_m0,Aggressive,54,2,code_heldout_3,long-code,16384,16439,0.47496806375083644,0.92822265625,0.9999392628669739,0.011026043444871902,0.00390625,0.9999246597290039,0.01227887999266386,0.0018374621868133545,0.01576310396194458
streak2_bucket8_m-0.75_age2,Safe,55,2,code_heldout_3,long-code,16384,16440,0.15961070559610702,0.99365234375,0.9999606609344482,0.008887816220521927,0.001953125,0.9999607801437378,0.008874929510056973,0.0005457060178741813,0.005643244832754135
streak2_bucket8_m-0.75_refresh8,Balanced,55,2,code_heldout_3,long-code,16384,16440,0.40097323600973234,0.9833984375,0.9999469518661499,0.010326012969017029,0.001953125,0.9999480247497559,0.010203947313129902,0.000914276170078665,0.012256693094968796
streak2_bucket8_m0,Aggressive,55,2,code_heldout_3,long-code,16384,16440,0.4749391727493917,0.95556640625,0.9998255968093872,0.01875511184334755,0.00390625,0.9998419284820557,0.01780659146606922,0.0030796851497143507,0.050443559885025024
streak2_bucket8_m-0.75_age2,Safe,56,2,code_heldout_3,long-code,16384,16441,0.21799160634997872,0.99365234375,0.9999979734420776,0.002059220802038908,0.0009765625,0.999998927116394,0.0014188875211402774,0.00011338150216033682,0.0017939606914296746
streak2_bucket8_m-0.75_refresh8,Balanced,56,2,code_heldout_3,long-code,16384,16441,0.0,1.0,1.000000238418579,0.0,0.0,0.9999999403953552,0.0,0.0,5.792164301965386e-06
streak2_bucket8_m0,Aggressive,56,2,code_heldout_3,long-code,16384,16441,0.4749102852624536,0.9248046875,0.9999556541442871,0.009670154191553593,0.00390625,0.9999496936798096,0.010195068083703518,0.0037640894297510386,0.08186064660549164
streak2_bucket8_m-0.75_age2,Safe,57,2,code_heldout_3,long-code,16384,16442,0.23744070064469047,0.9921875,0.9999989867210388,0.001453104428946972,0.00048828125,0.9999996423721313,0.0008223060285672545,0.00012378432438708842,0.001718249637633562
streak2_bucket8_m-0.75_refresh8,Balanced,57,2,code_heldout_3,long-code,16384,16442,0.2919352876778981,0.98828125,0.9999982714653015,0.0018547170329838991,0.00048828125,0.9999992847442627,0.0012219984782859683,0.0003472533426247537,0.007757844403386116
streak2_bucket8_m0,Aggressive,57,2,code_heldout_3,long-code,16384,16442,0.4787738717917528,0.939453125,0.9999582171440125,0.00934853870421648,0.005859375,0.9999591112136841,0.009420620277523994,0.0030469701159745455,0.06206551194190979
streak2_bucket8_m-0.75_age2,Safe,58,2,code_heldout_3,long-code,16384,16443,0.13233594842790242,0.9951171875,0.9999994039535522,0.0011253093834966421,0.00048828125,0.9999998807907104,0.0004675137752201408,5.841484380653128e-05,0.0011557904072105885
streak2_bucket8_m-0.75_refresh8,Balanced,58,2,code_heldout_3,long-code,16384,16443,0.29191753329684367,0.99365234375,0.9999992847442627,0.0011147221084684134,0.00048828125,0.9999998211860657,0.0005401147645898163,6.910380761837587e-05,0.0013202291447669268
streak2_bucket8_m0,Aggressive,58,2,code_heldout_3,long-code,16384,16443,0.4631758194976586,0.96044921875,0.9999828934669495,0.006025318056344986,0.001953125,0.9999788999557495,0.006654476746916771,0.0015468859346583486,0.026735268533229828
streak2_bucket8_m-0.75_age2,Safe,59,2,code_heldout_3,long-code,16384,16444,0.21405983945512042,0.9970703125,0.999996542930603,0.002601016778498888,0.0009765625,0.9999983310699463,0.0018115360289812088,0.00015801189874764532,0.0024941700976341963
streak2_bucket8_m-0.75_refresh8,Balanced,59,2,code_heldout_3,long-code,16384,16444,0.31914376064217953,0.98828125,0.9999961256980896,0.002793307416141033,0.0009765625,0.9999979138374329,0.0020944480784237385,0.000323157524690032,0.005681507755070925
streak2_bucket8_m0,Aggressive,59,2,code_heldout_3,long-code,16384,16444,0.47871564096326924,0.935546875,0.9999807476997375,0.006745206192135811,0.0029296875,0.9999776482582092,0.006946986075490713,0.0024725396651774645,0.05227995663881302
streak2_bucket8_m-0.75_age2,Safe,60,2,code_heldout_3,long-code,16384,16445,0.22572210398297354,0.99853515625,0.9999983906745911,0.0018377442611381412,0.0009765625,0.9999997019767761,0.0008036865619942546,1.4203315913619008e-05,7.034601003397256e-05
streak2_bucket8_m-0.75_refresh8,Balanced,60,2,code_heldout_3,long-code,16384,16445,0.33079963514746125,0.9951171875,0.9999983310699463,0.0018273338209837675,0.0009765625,0.9999997615814209,0.0008319754851981997,2.5692868803162128e-05,0.0002434567577438429
streak2_bucket8_m0,Aggressive,60,2,code_heldout_3,long-code,16384,16445,0.4786865308604439,0.9716796875,0.9999953508377075,0.0030585865024477243,0.0009765625,0.9999976754188538,0.002183030592277646,0.00036064087180420756,0.005330545827746391
streak2_bucket8_m-0.75_age2,Safe,61,2,code_heldout_3,long-code,16384,16446,0.12842028456767607,0.9921875,0.9999713897705078,0.007673108018934727,0.00390625,0.9999710321426392,0.007622626144438982,0.00040451172390021384,0.0029998142272233963
streak2_bucket8_m-0.75_refresh8,Balanced,61,2,code_heldout_3,long-code,16384,16446,0.3424540921804694,0.98095703125,0.9999710321426392,0.007710576523095369,0.00390625,0.9999694228172302,0.00781730841845274,0.0005538085824809968,0.004089999012649059
streak2_bucket8_m0,Aggressive,61,2,code_heldout_3,long-code,16384,16446,0.47865742429770153,0.9267578125,0.9999517202377319,0.009916247799992561,0.00390625,0.9999462366104126,0.01037697121500969,0.0017357631586492062,0.014910144731402397
streak2_bucket8_m-0.75_age2,Safe,62,2,code_heldout_3,long-code,16384,16447,0.252933665714112,0.9951171875,0.9999942779541016,0.003453225130215287,0.00048828125,0.9999958276748657,0.0030911772046238184,0.0006402756553143263,0.011080240830779076
streak2_bucket8_m-0.75_refresh8,Balanced,62,2,code_heldout_3,long-code,16384,16447,0.36967228065908675,0.9892578125,0.9999891519546509,0.004854611586779356,0.001953125,0.9999914169311523,0.004282049834728241,0.0009211291326209903,0.015144183300435543
streak2_bucket8_m0,Aggressive,62,2,code_heldout_3,long-code,16384,16447,0.4786283212743966,0.9580078125,0.9999713897705078,0.0078665092587471,0.00390625,0.999972939491272,0.007545534521341324,0.0026478013023734093,0.04964675381779671
streak2_bucket8_m-0.75_age2,Safe,63,2,code_heldout_3,long-code,16384,16448,0.2490272373540856,0.9970703125,0.9999958276748657,0.0029295103158801794,0.00048828125,0.999996542930603,0.0026224178727716208,0.0011304407380521297,0.02054893597960472
streak2_bucket8_m-0.75_refresh8,Balanced,63,2,code_heldout_3,long-code,16384,16448,0.3735408560311284,0.98779296875,0.9999932050704956,0.0036968570202589035,0.00048828125,0.9999935626983643,0.003600652329623699,0.0018777420045807958,0.03294215723872185
