policy_role,verifier,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,output_norm_ratio,preprojection_cosine,preprojection_relative_l2,per_head_relative_l2_mean,per_head_relative_l2_worst,attention_js,attention_kl_eps1e8,net_qk_reduction,physical_key_byte_reduction,top128_recall,top512_recall,top2048_recall,tail_critical_block_recall
Aggressive,dim_had_random_w32_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999934434890747,0.003616532776504755,0.00390625,0.9998095035552979,0.999997615814209,0.002221538219600916,0.0016646478325128555,0.006487977225333452,0.00013415946159511805,0.0034080762416124344,0.3719909805594491,0.3715882180494639,1.0,0.994140625,0.97802734375,0.0
Aggressive,dim_had_random_w32_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999935626983643,0.003578358795493841,0.00390625,0.9998273253440857,0.999997615814209,0.0022139926441013813,0.001653047394938767,0.006445352453738451,0.00012738598161377013,0.003362048417329788,0.3066609787311841,0.3062860737999513,1.0,0.998046875,0.98876953125,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999998807907104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.016896749206353e-05,0.3159241879456396,-0.023635953490497,1.0,1.0,1.0,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999998807907104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.016896749206353e-05,0.2447437381924553,-0.0392304954008284,1.0,1.0,1.0,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999996423721313,0.0007151186000555754,0.0009765625,1.0000277757644653,1.0,0.00012629486445803195,7.119525253074244e-05,0.0007068301783874631,1.80117763193266e-06,1.535727824375499e-05,0.37759765982083,-0.023635953490497,1.0,1.0,0.99951171875,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999998807907104,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.016896749206353e-05,0.3005667621427266,-0.0392304954008284,1.0,1.0,1.0,0.0
Balanced,dim_had_even_w16_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.999998927116394,0.0013861045008525252,0.0009765625,0.9999961256980896,0.9999998807907104,0.000501380069181323,0.0003484730259515345,0.0012026266194880009,1.2003127267234959e-05,5.9930891438852996e-05,0.4587726247790846,0.4583328574256823,1.0,1.0,0.98876953125,0.25
Balanced,dim_had_even_w16_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.999998927116394,0.0013861045008525252,0.0009765625,0.9999961256980896,0.9999998807907104,0.000501380069181323,0.0003484730259515345,0.0012026266194880009,1.2003127267234959e-05,5.9930891438852996e-05,0.4280577731732585,0.4276311030397173,1.0,1.0,0.98876953125,0.25
Balanced,dim_had_random_w32_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999990463256836,0.00139055831823498,0.0009765625,0.9999964833259583,0.9999998807907104,0.0005000859382562339,0.0003343780408613384,0.0012027783086523414,1.217611861648038e-05,6.208480044733733e-05,0.3846669510634408,0.3842587833516082,1.0,1.0,0.98876953125,0.0
Balanced,dim_had_random_w32_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999990463256836,0.0013467812677845359,0.0009765625,1.000017523765564,1.0,0.0004739449650514871,0.0003271099121775478,0.0012027783086523414,1.1445947166066617e-05,5.771137875854038e-05,0.3476141142056188,0.3472217463145711,1.0,1.0,0.990234375,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999994039535522,0.0010266491444781423,0.001953125,1.0000312328338623,1.0,0.00022356247063726187,0.0001281816221307963,0.0013851347612217069,6.236680746951606e-06,0.00011665587226161733,0.3705283685782192,-0.02753458896808,1.0,1.0,0.99853515625,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999996423721313,0.0007151186000555754,0.0009765625,1.0000277757644653,1.0,0.00012629486445803195,7.119525253074244e-05,0.0007068301783874631,1.8063813058688538e-06,1.5425193851115182e-05,0.3290876957767079,-0.0528757195723683,1.0,1.0,0.99951171875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.05,49,8,code_heldout_4,long-code,32768,32818,0.9999997615814209,0.0006611483404412866,0.0009765625,0.9999956488609314,1.0,0.00014396975166164339,7.705837197136134e-05,0.0008810833096504211,2.040482968368451e-06,1.6299367416650057e-05,0.4385398257054056,-0.02753458896808,1.0,1.0,0.998046875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,49,8,code_heldout_4,long-code,32768,32818,0.9999996423721313,0.0007151186000555754,0.0009765625,1.0000277757644653,1.0,0.00012629486445803195,7.119525253074244e-05,0.0007068301783874631,1.8063813058688538e-06,1.5425193851115182e-05,0.4046559814735816,-0.0528757195723683,1.0,1.0,0.99951171875,0.25
Aggressive,dim_had_even_w16_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999929666519165,0.0037628773134201765,0.001953125,0.9998010993003845,0.9999957084655762,0.002973834751173854,0.0018407567404210567,0.012707982212305069,0.00015877791156526655,0.0004767784266732633,0.5148237301563119,0.5143757424159356,0.9921875,0.98828125,0.95849609375,0.25
Aggressive,dim_had_even_w16_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999982714653015,0.001874424982815981,0.001953125,1.0000015497207642,0.9999996423721313,0.0008576844120398164,0.0007647756719961762,0.002957601100206375,4.882585926679894e-05,0.00015862700820434839,0.4750906487095889,0.4746583934880604,0.9921875,0.9921875,0.96533203125,0.25
Aggressive,dim_had_random_w32_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.999986469745636,0.005220002960413694,0.001953125,0.99997478723526,0.9999914169311523,0.004157754592597485,0.0031384325120598078,0.012545193545520306,0.0003508588415570557,0.00652542756870389,0.4368201346780828,0.4364030328642787,1.0,0.986328125,0.9560546875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999916553497314,0.004085837863385677,0.001953125,0.999989926815033,0.9999950528144836,0.0031579274218529463,0.0023587236646562815,0.011022101156413555,0.0002390436129644513,0.006187586113810539,0.3870928425607117,0.3866954305250974,1.0,0.9921875,0.9677734375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999991655349731,0.0012396351667121053,0.001953125,0.9999923706054688,0.9999998807907104,0.0004639571998268366,0.00027366477297618985,0.0019079691264778376,1.3614723684440833e-05,0.00032133478089235723,0.3905054998628843,-0.0294839067068712,1.0,1.0,0.998046875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1515496225911193e-05,0.3558914043694201,-0.0567743550499513,1.0,1.0,1.0,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999983310699463,0.0018534199334681034,0.001953125,0.9999916553497314,0.9999996423721313,0.0007727259653620422,0.000665210303850472,0.0029915045015513897,2.2575504772248678e-05,0.0003492135729175061,0.4638776318595935,-0.0294839067068712,1.0,0.998046875,0.99169921875,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999991655349731,0.0012396422680467367,0.001953125,0.9999922513961792,0.9999998807907104,0.00046395574463531375,0.000273353245574981,0.0019079691264778376,1.3723094525630586e-05,0.0003223914827685803,0.4297510588378683,-0.0567743550499513,1.0,1.0,0.9970703125,0.0
Balanced,dim_had_even_w16_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999996423721313,0.0009198645711876452,0.001953125,1.0000345706939697,1.0,0.0001950771693373099,0.0001383166090818122,0.0008868842269293964,3.036479483853327e-06,3.073466359637678e-05,0.4724092751150248,0.4719780815972222,1.0,1.0,0.99365234375,0.5
Balanced,dim_had_even_w16_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999997019767761,0.0008308812393806875,0.001953125,1.000035285949707,0.9999999403953552,0.0001690504577709362,0.00011496338993310928,0.0007120785303413868,2.3449747459380887e-06,1.8458140402799472e-05,0.4431579268106889,0.4427383155153509,1.0,1.0,0.9951171875,0.75
Balanced,dim_had_random_w32_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999983310699463,0.0018597939051687717,0.001953125,0.9999902248382568,0.9999996423721313,0.0008210267405956984,0.000718203722499311,0.0029914313927292824,2.2456288206740282e-05,0.00034760189009830356,0.4036686065998355,0.4032646313048246,1.0,1.0,0.99072265625,0.0
Balanced,dim_had_random_w32_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999983310699463,0.0018597939051687717,0.001953125,0.9999902248382568,0.9999996423721313,0.0008210267405956984,0.000718203722499311,0.0029914313927292824,2.2443520720116794e-05,0.00034756207605823874,0.3685669886346323,0.368176912006579,1.0,1.0,0.9912109375,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999991655349731,0.0012396351667121053,0.001953125,0.9999923706054688,0.9999998807907104,0.0004639571998268366,0.00027366477297618985,0.0019079691264778376,1.3614723684440833e-05,0.00032133478089235723,0.3875803650324507,-0.0294839067068712,1.0,1.0,0.998046875,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1515496225911193e-05,0.3573539717846369,-0.0567743550499513,1.0,1.0,1.0,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,50,8,code_heldout_4,long-code,32768,32819,0.9999991655349731,0.0012396351667121053,0.001953125,0.9999923706054688,0.9999998807907104,0.0004639571998268366,0.00027366477297618985,0.0019079691264778376,1.3642664271173999e-05,0.0003214872849639505,0.4587586459063347,-0.0294839067068712,1.0,1.0,0.99609375,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,50,8,code_heldout_4,long-code,32768,32819,0.9999991655349731,0.0012396351667121053,0.001953125,0.9999923706054688,0.9999998807907104,0.0004639571998268366,0.00027366477297618985,0.0019079691264778376,1.3603937986772507e-05,0.00032131982152350247,0.4263384015356958,-0.0567743550499513,1.0,1.0,0.99755859375,0.25
Aggressive,dim_had_even_w16_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999841451644897,0.005646726116538048,0.001953125,0.9996265172958374,0.9999878406524658,0.0049245357513427734,0.003879192750900984,0.017733264714479446,0.00035881303483620286,0.0011612522648647428,0.5131017672151128,0.5126700893944931,1.0,0.99609375,0.98095703125,0.0
Aggressive,dim_had_even_w16_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.999982476234436,0.005929288454353809,0.001953125,1.0000338554382324,0.9999868869781494,0.005134785082191229,0.004204465076327324,0.01772487536072731,0.00036015224759466946,0.0011850771261379123,0.4750761730652041,0.4746583934880604,1.0,0.99609375,0.98193359375,0.0
Aggressive,dim_had_random_w32_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.999967098236084,0.008115755394101143,0.00390625,0.9998592734336853,0.9999744892120361,0.007144237402826548,0.006002107169479132,0.021682532504200935,0.0007427011150866747,0.009601561352610588,0.4392443631931749,0.4388396800377681,1.0,0.998046875,0.9697265625,0.25
Aggressive,dim_had_random_w32_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.9999713897705078,0.007571923080831766,0.0029296875,1.000092625617981,0.9999786615371704,0.006545873358845711,0.0054779695346951485,0.017382679507136345,0.0006020074943080544,0.0091333519667387,0.3939061547836685,0.3935180426108674,1.0,0.998046875,0.982421875,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999999403953552,0.00047378765884786844,0.0009765625,1.0000118017196655,1.0,4.5793774916091934e-05,8.786973921814933e-06,0.00010697953985072672,6.417689633053669e-07,1.649082150834147e-05,0.3919561243144424,-0.0294839067068712,1.0,1.0,0.9990234375,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.9999997615814209,0.0006596716702915728,0.0009765625,1.0000187158584595,1.0000001192092896,6.463214958785102e-05,2.0503033738350496e-05,0.00018618824833538383,4.693994810622826e-07,1.5888421330600977e-05,0.358805606337599,-0.0567743550499513,1.0,1.0,0.99951171875,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999994039535522,0.0010823082411661744,0.0009765625,1.0000425577163696,1.0,0.00040875625563785434,0.00016848923405632377,0.002142332959920168,4.78626998301479e-06,3.729984018718824e-05,0.4741011578305911,-0.0294839067068712,1.0,1.0,0.99365234375,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,1.0000001192092896,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,1.6670087532588695e-08,9.624132871977054e-06,0.4382693479585619,-0.0567743550499513,1.0,1.0,0.99951171875,0.25
Balanced,dim_had_even_w16_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999993443489075,0.0011306483065709472,0.0009765625,0.9999829530715942,1.0,0.0003497134894132614,0.00019680129480548203,0.0011054620845243335,1.2139171303715557e-05,0.00018196229939348996,0.4823887873248019,0.4819683350085283,1.0,0.998046875,0.99072265625,0.25
Balanced,dim_had_even_w16_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.9999997019767761,0.000843053450807929,0.0009765625,1.0000152587890625,0.9999999403953552,0.00025568975252099335,0.0001622815616428852,0.0008864520350471139,9.711701750347856e-06,0.00013717619003728032,0.453382084095064,0.4529722336440058,1.0,0.998046875,0.99267578125,0.25
Balanced,dim_had_random_w32_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999995231628418,0.0010580860543996096,0.0009765625,1.0000228881835938,0.9999999403953552,0.0004314867837820202,0.00019959904602728784,0.0021182261407375336,9.65927574725356e-06,0.00012830928608309478,0.4148689823278488,0.4144732083028752,1.0,1.0,0.98828125,0.25
Balanced,dim_had_random_w32_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.9999995231628418,0.0009697572095319629,0.0009765625,1.0000609159469604,0.9999998807907104,0.000418572046328336,0.00018786477448884398,0.0020573444198817015,8.652004908071831e-06,0.00011809902207460254,0.3802559414990859,0.3798728184393275,1.0,1.0,0.9912109375,0.25
Balanced,head_dynamic_abs_w16_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999999403953552,0.00047378765884786844,0.0009765625,1.0000118017196655,1.0,4.5793774916091934e-05,8.786973921814933e-06,0.00010697953985072672,6.417689633053669e-07,1.649082150834147e-05,0.3948811700182815,-0.0294839067068712,1.0,1.0,0.9990234375,0.25
Balanced,head_dynamic_abs_w16_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,0.9999997615814209,0.0006596716702915728,0.0009765625,1.0000187158584595,1.0000001192092896,6.463214958785102e-05,2.0503033738350496e-05,0.00018618824833538383,4.693994810622826e-07,1.5888421330600977e-05,0.358805606337599,-0.0567743550499513,1.0,1.0,0.99951171875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.05,51,8,code_heldout_4,long-code,32768,32820,0.9999995231628418,0.0009382020798511803,0.0009765625,1.0000410079956055,0.9999998807907104,0.0003831111826002598,0.0001498527271905914,0.002017598133534193,2.6445845833222847e-06,2.8337361072772183e-05,0.4706886045094455,-0.0294839067068712,1.0,1.0,0.99609375,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,51,8,code_heldout_4,long-code,32768,32820,1.0000001192092896,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,1.6670087532588695e-08,9.624132871977054e-06,0.436563071297989,-0.0567743550499513,1.0,1.0,0.99951171875,0.25
Aggressive,dim_had_even_w16_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.9999929070472717,0.003799447091296315,0.001953125,0.9995124936103821,0.9999963045120239,0.0027679118793457747,0.0024932818487286568,0.010798066854476929,0.000330386683344841,0.004851615987718105,0.5147923585509278,0.5143757424159356,1.0,0.99609375,0.9755859375,0.0
Aggressive,dim_had_even_w16_b64_r0.1,52,8,code_heldout_4,long-code,32768,32821,0.9999927878379822,0.0038191168569028378,0.001953125,0.9995185732841492,0.9999961853027344,0.002775656059384346,0.0025083227083086967,0.010819045826792717,0.0003274373593740165,0.0048473430797457695,0.4784741476493708,0.4780696995309454,1.0,0.998046875,0.978515625,0.0
Aggressive,dim_had_random_w32_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.9999929666519165,0.0037592321168631315,0.001953125,0.9995610117912292,0.9999963641166687,0.0027623921632766724,0.002498303074389696,0.010812303051352501,0.0003331891493871808,0.004866227973252535,0.4450808933304896,0.4446876332541423,1.0,0.99609375,0.9638671875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,52,8,code_heldout_4,long-code,32768,32821,0.9999929666519165,0.0037639872170984745,0.001953125,0.999584972858429,0.9999962449073792,0.0027575192507356405,0.0024815727956593037,0.01081395149230957,0.00032503477996215224,0.004811192862689495,0.4055939794643673,0.4052139490436159,1.0,0.99609375,0.9794921875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.9999998807907104,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,1.0954090612358414e-05,0.4007190518265744,-0.0294839067068712,1.0,1.0,1.0,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.1,52,8,code_heldout_4,long-code,32768,32821,0.9999998807907104,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,1.0954090612358414e-05,0.366107065598245,-0.0567743550499513,1.0,1.0,1.0,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.999998927116394,0.001419572508893907,0.0009765625,0.9999897480010986,0.9999999403953552,0.000547520350664854,0.00034551648423075676,0.0016010744730010629,1.0252345418848563e-05,0.00024564628256484866,0.4857865391060602,-0.0314332244456627,1.0,1.0,0.99658203125,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.1,52,8,code_heldout_4,long-code,32768,32821,0.9999992847442627,0.001150313881225884,0.0009765625,1.0000135898590088,0.9999999403953552,0.000409385102102533,0.0002478285750839859,0.00157776172272861,8.61536682350561e-06,0.0002206490171374753,0.4448371469486,-0.0587236727887428,1.0,1.0,0.9990234375,0.25
Balanced,dim_had_even_w16_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.9999947547912598,0.00324695510789752,0.001953125,0.9997193217277527,0.9999974966049194,0.002246593590825796,0.002035303972661495,0.008684271946549416,0.00021165570069570094,0.004506750497967005,0.4874927637792876,0.4870852940728557,1.0,1.0,0.9892578125,0.0
Balanced,dim_had_even_w16_b64_r0.1,52,8,code_heldout_4,long-code,32768,32821,0.9999951124191284,0.003131894627586007,0.001953125,0.9997353553771973,0.999997615814209,0.0021885789465159178,0.001946734613738954,0.008690288290381432,0.00020961528935004026,0.004496993962675333,0.4548307486060754,0.4544342219480994,1.0,1.0,0.9921875,0.0
Balanced,dim_had_random_w32_b64_r0.05,52,8,code_heldout_4,long-code,32768,32821,0.9999948143959045,0.003234641160815954,0.001953125,0.9996801018714905,0.999997615814209,0.0022419849410653114,0.0020397501066327095,0.008653607219457626,0.00021172170818317682,0.004511960782110691,0.4250936900155388,0.4247071264315302,1.0,1.0,0.98974609375,0.0
